fecha,peaje,sentido_1,sentido_2,total,tipo_dia,trm_dolar
2022-01-22,LOBOGUERRERO,2933,3141,6074,fin_de_semana,3964.3
2022-01-22,LA PARADA,0,18447,18447,fin_de_semana,3964.3
2022-01-22,LA GOMEZ,2378,3603,5981,fin_de_semana,3964.3
2022-01-22,CURITÍ,2530,2835,5365,fin_de_semana,3964.3
2022-01-22,COCORNA (EL SANTUARIO),3604,2760,6364,fin_de_semana,3964.3
2022-01-22,CASABLANCA,6142,4741,10883,fin_de_semana,3964.3
2022-01-22,MORRISON,3873,5504,9377,fin_de_semana,3964.3
2022-01-23,PLATANAL,1229,1324,2553,fin_de_semana,3964.3
2022-01-23,PTO. TRIUNFO,2471,2450,4921,fin_de_semana,3964.3
2022-01-23,RINCON HONDO,779,1002,1781,fin_de_semana,3964.3
2022-01-23,PAILITAS,4795,4329,9124,fin_de_semana,3964.3
2022-01-23,SAN DIEGO,1724,1572,3296,fin_de_semana,3964.3
2022-01-23,SAN JUAN,1786,1917,3703,fin_de_semana,3964.3
2022-01-23,ZAMBITO,2988,3580,6568,fin_de_semana,3964.3
2022-01-23,SABOYA,1589,2442,4031,fin_de_semana,3964.3
2022-01-23,OIBA,2140,2556,4696,fin_de_semana,3964.3
2022-01-23,MORRISON,4683,4839,9522,fin_de_semana,3964.3
2022-01-23,LOS CUROS,3526,2496,6022,fin_de_semana,3964.3
2022-01-23,LOBOGUERRERO,2652,2629,5281,fin_de_semana,3964.3
2022-01-23,LA PARADA,0,12155,12155,fin_de_semana,3964.3
2022-01-23,LA GOMEZ,2786,3271,6057,fin_de_semana,3964.3
2022-01-23,CURITÍ,3348,2375,5723,fin_de_semana,3964.3
2022-01-23,COCORNA (EL SANTUARIO),2970,4206,7176,fin_de_semana,3964.3
2022-01-23,CASABLANCA,5014,7537,12551,fin_de_semana,3964.3
2022-01-23,AGUAS NEGRAS,3833,3988,7821,fin_de_semana,3964.3
2022-01-24,PLATANAL,1184,1057,2241,entre_semana,3964.3
2022-01-24,PTO. TRIUNFO,2376,2336,4712,entre_semana,3964.3
2022-01-24,RINCON HONDO,930,988,1918,entre_semana,3964.3
2022-01-24,ZAMBITO,2273,2514,4787,entre_semana,3964.3
2022-01-24,SAN DIEGO,2335,2427,4762,entre_semana,3964.3
2022-01-24,SAN JUAN,2612,2546,5158,entre_semana,3964.3
2022-01-24,PAILITAS,3623,3295,6918,entre_semana,3964.3
2022-01-24,SABOYA,1420,1474,2894,entre_semana,3964.3
2022-01-24,OIBA,2144,2082,4226,entre_semana,3964.3
2022-01-24,MORRISON,3923,3726,7649,entre_semana,3964.3
2022-01-24,LOS CUROS,2735,2518,5253,entre_semana,3964.3
2022-01-24,LOBOGUERRERO,3487,2549,6036,entre_semana,3964.3
2022-01-24,LA PARADA,0,18517,18517,entre_semana,3964.3
2022-01-24,LA GOMEZ,1957,2101,4058,entre_semana,3964.3
2022-01-24,CURITÍ,2564,2225,4789,entre_semana,3964.3
2022-01-24,COCORNA (EL SANTUARIO),2782,2832,5614,entre_semana,3964.3
2022-01-24,CASABLANCA,4714,4828,9542,entre_semana,3964.3
2022-01-24,AGUAS NEGRAS,2793,2979,5772,entre_semana,3964.3
2022-01-25,SAN JUAN,2742,2622,5364,entre_semana,3977.51
2022-01-25,SAN DIEGO,2251,2212,4463,entre_semana,3977.51
2022-01-25,SABOYA,1677,1379,3056,entre_semana,3977.51
2022-01-25,RINCON HONDO,1030,1057,2087,entre_semana,3977.51
2022-01-25,PTO. TRIUNFO,2569,2448,5017,entre_semana,3977.51
2022-01-25,PLATANAL,1310,1251,2561,entre_semana,3977.51
2022-01-25,PAILITAS,4253,4233,8486,entre_semana,3977.51
2022-01-25,OIBA,2215,2027,4242,entre_semana,3977.51
2022-01-25,ZAMBITO,2850,2660,5510,entre_semana,3977.51
2022-01-25,LOS CUROS,2770,2686,5456,entre_semana,3977.51
2022-01-25,AGUAS NEGRAS,3387,3332,6719,entre_semana,3977.51
2022-01-25,CASABLANCA,4988,4640,9628,entre_semana,3977.51
2022-01-25,COCORNA (EL SANTUARIO),3067,3011,6078,entre_semana,3977.51
2022-01-25,MORRISON,4499,4532,9031,entre_semana,3977.51
2022-01-25,LA GOMEZ,2530,2662,5192,entre_semana,3977.51
2022-01-25,LA PARADA,0,18992,18992,entre_semana,3977.51
2022-01-25,LOBOGUERRERO,3133,2916,6049,entre_semana,3977.51
2022-01-25,CURITÍ,2673,2354,5027,entre_semana,3977.51
2022-01-26,PAILITAS,4823,4324,9147,entre_semana,3987.32
2022-01-26,ZAMBITO,3104,3203,6307,entre_semana,3987.32
2022-01-26,SAN JUAN,2605,2378,4983,entre_semana,3987.32
2022-01-26,SAN DIEGO,2299,2275,4574,entre_semana,3987.32
2022-01-26,SABOYA,1623,1371,2994,entre_semana,3987.32
2022-01-26,RINCON HONDO,1027,1067,2094,entre_semana,3987.32
2022-01-26,PTO. TRIUNFO,2689,2416,5105,entre_semana,3987.32
2022-01-26,PLATANAL,1325,1218,2543,entre_semana,3987.32
2022-01-26,OIBA,2476,1956,4432,entre_semana,3987.32
2022-01-26,MORRISON,5029,4760,9789,entre_semana,3987.32
2022-01-26,LOS CUROS,3116,2537,5653,entre_semana,3987.32
2022-01-26,LOBOGUERRERO,3317,3246,6563,entre_semana,3987.32
2022-01-26,LA PARADA,0,19215,19215,entre_semana,3987.32
2022-01-26,LA GOMEZ,3030,2950,5980,entre_semana,3987.32
2022-01-26,CURITÍ,2944,2306,5250,entre_semana,3987.32
2022-01-26,COCORNA (EL SANTUARIO),2897,2978,5875,entre_semana,3987.32
2022-01-26,CASABLANCA,4830,4627,9457,entre_semana,3987.32
2022-01-26,AGUAS NEGRAS,4248,3399,7647,entre_semana,3987.32
2022-01-27,PLATANAL,1333,1220,2553,entre_semana,3947.83
2022-01-27,PTO. TRIUNFO,2571,2634,5205,entre_semana,3947.83
2022-01-27,RINCON HONDO,1011,1107,2118,entre_semana,3947.83
2022-01-27,ZAMBITO,2861,3128,5989,entre_semana,3947.83
2022-01-27,SAN DIEGO,2320,2213,4533,entre_semana,3947.83
2022-01-27,SAN JUAN,2571,2456,5027,entre_semana,3947.83
2022-01-27,PAILITAS,5569,4108,9677,entre_semana,3947.83
2022-01-27,SABOYA,1748,1369,3117,entre_semana,3947.83
2022-01-27,OIBA,2515,1973,4488,entre_semana,3947.83
2022-01-27,MORRISON,5540,4667,10207,entre_semana,3947.83
2022-01-27,LOS CUROS,2893,2781,5674,entre_semana,3947.83
2022-01-27,LOBOGUERRERO,3425,3330,6755,entre_semana,3947.83
2022-01-27,LA PARADA,0,18895,18895,entre_semana,3947.83
2022-01-27,LA GOMEZ,3004,2893,5897,entre_semana,3947.83
2022-01-27,CURITÍ,2847,2482,5329,entre_semana,3947.83
2022-01-27,COCORNA (EL SANTUARIO),3142,3163,6305,entre_semana,3947.83
2022-01-27,CASABLANCA,5070,4739,9809,entre_semana,3947.83
2022-01-27,AGUAS NEGRAS,3817,3554,7371,entre_semana,3947.83
2022-01-28,PLATANAL,1220,1264,2484,entre_semana,3944.04
2022-01-28,PTO. TRIUNFO,2483,2679,5162,entre_semana,3944.04
2022-01-28,RINCON HONDO,1001,1021,2022,entre_semana,3944.04
2022-01-28,ZAMBITO,2179,3087,5266,entre_semana,3944.04
2022-01-28,SAN DIEGO,2500,2365,4865,entre_semana,3944.04
2022-01-28,SAN JUAN,2876,2510,5386,entre_semana,3944.04
2022-01-28,PAILITAS,3866,4399,8265,entre_semana,3944.04
2022-01-28,SABOYA,1800,1423,3223,entre_semana,3944.04
2022-01-28,OIBA,2496,2261,4757,entre_semana,3944.04
2022-01-28,MORRISON,4063,4996,9059,entre_semana,3944.04
2022-01-28,LOS CUROS,3114,3051,6165,entre_semana,3944.04
2022-01-28,LOBOGUERRERO,3662,3880,7542,entre_semana,3944.04
2022-01-28,LA PARADA,0,19164,19164,entre_semana,3944.04
2022-01-28,LA GOMEZ,2069,2915,4984,entre_semana,3944.04
2022-01-28,CURITÍ,2866,2752,5618,entre_semana,3944.04
2022-01-28,COCORNA (EL SANTUARIO),3347,3032,6379,entre_semana,3944.04
2022-01-28,CASABLANCA,5744,4679,10423,entre_semana,3944.04
2022-01-28,AGUAS NEGRAS,2875,3709,6584,entre_semana,3944.04
2022-01-29,SAN JUAN,3116,1767,4883,fin_de_semana,3982.6
2022-01-29,SAN DIEGO,1993,2166,4159,fin_de_semana,3982.6
2022-01-29,SABOYA,1931,1345,3276,fin_de_semana,3982.6
2022-01-29,RINCON HONDO,1047,826,1873,fin_de_semana,3982.6
2022-01-29,PTO. TRIUNFO,2065,2489,4554,fin_de_semana,3982.6
2022-01-29,PLATANAL,1192,1216,2408,fin_de_semana,3982.6
2022-01-29,PAILITAS,3063,4980,8043,fin_de_semana,3982.6
2022-01-29,OIBA,2209,2042,4251,fin_de_semana,3982.6
2022-01-29,ZAMBITO,2707,3171,5878,fin_de_semana,3982.6
2022-01-29,LOS CUROS,2583,3189,5772,fin_de_semana,3982.6
2022-01-29,AGUAS NEGRAS,2982,3799,6781,fin_de_semana,3982.6
2022-01-29,CASABLANCA,6307,4560,10867,fin_de_semana,3982.6
2022-01-29,COCORNA (EL SANTUARIO),3579,2730,6309,fin_de_semana,3982.6
2022-01-29,MORRISON,3916,4900,8816,fin_de_semana,3982.6
2022-01-29,LA GOMEZ,2120,3270,5390,fin_de_semana,3982.6
2022-01-29,LA PARADA,0,19132,19132,fin_de_semana,3982.6
2022-01-29,LOBOGUERRERO,3194,3793,6987,fin_de_semana,3982.6
2022-01-29,CURITÍ,2478,2921,5399,fin_de_semana,3982.6
2022-01-30,PAILITAS,4528,4713,9241,fin_de_semana,3982.6
2022-01-30,ZAMBITO,2593,3443,6036,fin_de_semana,3982.6
2022-01-30,SAN JUAN,1811,1993,3804,fin_de_semana,3982.6
2022-01-30,SAN DIEGO,1629,1538,3167,fin_de_semana,3982.6
2022-01-30,SABOYA,1481,2245,3726,fin_de_semana,3982.6
2022-01-30,RINCON HONDO,731,911,1642,fin_de_semana,3982.6
2022-01-30,PTO. TRIUNFO,2302,2210,4512,fin_de_semana,3982.6
2022-01-30,PLATANAL,1215,1346,2561,fin_de_semana,3982.6
2022-01-30,OIBA,2194,2464,4658,fin_de_semana,3982.6
2022-01-30,MORRISON,4425,5044,9469,fin_de_semana,3982.6
2022-01-30,LOS CUROS,3629,2481,6110,fin_de_semana,3982.6
2022-01-30,LOBOGUERRERO,2883,2852,5735,fin_de_semana,3982.6
2022-01-30,LA PARADA,0,12544,12544,fin_de_semana,3982.6
2022-01-30,LA GOMEZ,2542,3230,5772,fin_de_semana,3982.6
2022-01-30,CURITÍ,3387,2278,5665,fin_de_semana,3982.6
2022-01-30,COCORNA (EL SANTUARIO),2815,4274,7089,fin_de_semana,3982.6
2022-01-30,CASABLANCA,5008,7438,12446,fin_de_semana,3982.6
2022-01-30,AGUAS NEGRAS,3381,3935,7316,fin_de_semana,3982.6
2022-01-31,SAN JUAN,2553,2523,5076,entre_semana,3982.6
2022-01-31,SAN DIEGO,2262,2324,4586,entre_semana,3982.6
2022-01-31,SABOYA,1366,1370,2736,entre_semana,3982.6
2022-01-31,RINCON HONDO,958,958,1916,entre_semana,3982.6
2022-01-31,PTO. TRIUNFO,2155,2255,4410,entre_semana,3982.6
2022-01-31,PLATANAL,1152,1159,2311,entre_semana,3982.6
2022-01-31,PAILITAS,3225,3358,6583,entre_semana,3982.6
2022-01-31,OIBA,2075,1980,4055,entre_semana,3982.6
2022-01-31,ZAMBITO,2014,2368,4382,entre_semana,3982.6
2022-01-31,LOS CUROS,2805,2500,5305,entre_semana,3982.6
2022-01-31,AGUAS NEGRAS,2577,2776,5353,entre_semana,3982.6
2022-01-31,CASABLANCA,4659,4836,9495,entre_semana,3982.6
2022-01-31,COCORNA (EL SANTUARIO),2757,2545,5302,entre_semana,3982.6
2022-01-31,MORRISON,3545,3645,7190,entre_semana,3982.6
2022-01-31,LA GOMEZ,1747,2001,3748,entre_semana,3982.6
2022-01-31,LA PARADA,0,19413,19413,entre_semana,3982.6
2022-01-31,LOBOGUERRERO,3410,2562,5972,entre_semana,3982.6
2022-01-31,CURITÍ,2587,2229,4816,entre_semana,3982.6
2022-02-01,PAILITAS,3772,3714,7486,entre_semana,3942.73
2022-02-01,SAN JUAN,2700,2503,5203,entre_semana,3942.73
2022-02-01,SAN DIEGO,2208,2173,4381,entre_semana,3942.73
2022-02-01,SABOYA,1628,1200,2828,entre_semana,3942.73
2022-02-01,RINCON HONDO,942,974,1916,entre_semana,3942.73
2022-02-01,PTO. TRIUNFO,2443,2328,4771,entre_semana,3942.73
2022-02-01,PLATANAL,1256,1154,2410,entre_semana,3942.73
2022-02-01,OIBA,2199,1877,4076,entre_semana,3942.73
2022-02-01,ZAMBITO,2458,2392,4850,entre_semana,3942.73
2022-02-01,LOS CUROS,2554,2519,5073,entre_semana,3942.73
2022-02-01,AGUAS NEGRAS,2935,2985,5920,entre_semana,3942.73
2022-02-01,CASABLANCA,4709,4347,9056,entre_semana,3942.73
2022-02-01,COCORNA (EL SANTUARIO),2739,2614,5353,entre_semana,3942.73
2022-02-01,MORRISON,4102,4135,8237,entre_semana,3942.73
2022-02-01,LA GOMEZ,2311,2338,4649,entre_semana,3942.73
2022-02-01,LA PARADA,0,19814,19814,entre_semana,3942.73
2022-02-01,LOBOGUERRERO,3143,2610,5753,entre_semana,3942.73
2022-02-01,CURITÍ,2415,2147,4562,entre_semana,3942.73
2022-02-02,OIBA,2296,1894,4190,entre_semana,3923.61
2022-02-02,SAN JUAN,383,363,746,entre_semana,3923.61
2022-02-02,SAN DIEGO,2148,2074,4222,entre_semana,3923.61
2022-02-02,SABOYA,1601,1234,2835,entre_semana,3923.61
2022-02-02,RINCON HONDO,827,930,1757,entre_semana,3923.61
2022-02-02,PTO. TRIUNFO,2488,2323,4811,entre_semana,3923.61
2022-02-02,PLATANAL,1184,1110,2294,entre_semana,3923.61
2022-02-02,PAILITAS,4096,3686,7782,entre_semana,3923.61
2022-02-02,ZAMBITO,2635,2610,5245,entre_semana,3923.61
2022-02-02,MORRISON,4370,4201,8571,entre_semana,3923.61
2022-02-02,LOBOGUERRERO,3148,2723,5871,entre_semana,3923.61
2022-02-02,LA PARADA,0,19894,19894,entre_semana,3923.61
2022-02-02,LA GOMEZ,2447,2604,5051,entre_semana,3923.61
2022-02-02,CURITÍ,2901,2226,5127,entre_semana,3923.61
2022-02-02,COCORNA (EL SANTUARIO),2772,2950,5722,entre_semana,3923.61
2022-02-02,CASABLANCA,4883,4520,9403,entre_semana,3923.61
2022-02-02,AGUAS NEGRAS,3303,3339,6642,entre_semana,3923.61
2022-02-02,LOS CUROS,3053,2440,5493,entre_semana,3923.61
2022-02-03,PAILITAS,4327,3972,8299,entre_semana,3928.05
2022-02-03,ZAMBITO,2589,2815,5404,entre_semana,3928.05
2022-02-03,SAN JUAN,660,771,1431,entre_semana,3928.05
2022-02-03,SAN DIEGO,2171,1991,4162,entre_semana,3928.05
2022-02-03,SABOYA,1650,1205,2855,entre_semana,3928.05
2022-02-03,PTO. TRIUNFO,2522,2330,4852,entre_semana,3928.05
2022-02-03,PLATANAL,1198,1097,2295,entre_semana,3928.05
2022-02-03,OIBA,2353,1883,4236,entre_semana,3928.05
2022-02-03,RINCON HONDO,866,1023,1889,entre_semana,3928.05
2022-02-03,LOS CUROS,2701,2672,5373,entre_semana,3928.05
2022-02-03,AGUAS NEGRAS,3189,3428,6617,entre_semana,3928.05
2022-02-03,CASABLANCA,4958,4507,9465,entre_semana,3928.05
2022-02-03,COCORNA (EL SANTUARIO),2814,3074,5888,entre_semana,3928.05
2022-02-03,CURITÍ,2683,2301,4984,entre_semana,3928.05
2022-02-03,MORRISON,4560,4486,9046,entre_semana,3928.05
2022-02-03,LA GOMEZ,2466,2714,5180,entre_semana,3928.05
2022-02-03,LA PARADA,0,19696,19696,entre_semana,3928.05
2022-02-03,LOBOGUERRERO,3281,3044,6325,entre_semana,3928.05
2022-02-04,ZAMBITO,2179,2663,4842,entre_semana,3951.96
2022-02-04,SAN JUAN,3223,2693,5916,entre_semana,3951.96
2022-02-04,SAN DIEGO,2471,2368,4839,entre_semana,3951.96
2022-02-04,SABOYA,1830,1367,3197,entre_semana,3951.96
2022-02-04,RINCON HONDO,1058,1049,2107,entre_semana,3951.96
2022-02-04,PTO. TRIUNFO,2353,2469,4822,entre_semana,3951.96
2022-02-04,PAILITAS,3733,3916,7649,entre_semana,3951.96
2022-02-04,OIBA,2325,2218,4543,entre_semana,3951.96
2022-02-04,PLATANAL,1171,1189,2360,entre_semana,3951.96
2022-02-04,LOS CUROS,3010,3040,6050,entre_semana,3951.96
2022-02-04,MORRISON,3978,4445,8423,entre_semana,3951.96
2022-02-04,CASABLANCA,5793,4754,10547,entre_semana,3951.96
2022-02-04,COCORNA (EL SANTUARIO),3251,3023,6274,entre_semana,3951.96
2022-02-04,CURITÍ,2721,2820,5541,entre_semana,3951.96
2022-02-04,AGUAS NEGRAS,2810,3225,6035,entre_semana,3951.96
2022-02-04,LA PARADA,0,20476,20476,entre_semana,3951.96
2022-02-04,LOBOGUERRERO,3353,3663,7016,entre_semana,3951.96
2022-02-04,LA GOMEZ,2101,2434,4535,entre_semana,3951.96
2022-02-05,PAILITAS,2870,4346,7216,fin_de_semana,3962.68
2022-02-05,ZAMBITO,2381,2745,5126,fin_de_semana,3962.68
2022-02-05,SAN JUAN,2809,2441,5250,fin_de_semana,3962.68
2022-02-05,SAN DIEGO,1990,2048,4038,fin_de_semana,3962.68
2022-02-05,SABOYA,1899,1286,3185,fin_de_semana,3962.68
2022-02-05,RINCON HONDO,915,843,1758,fin_de_semana,3962.68
2022-02-05,PTO. TRIUNFO,1909,2170,4079,fin_de_semana,3962.68
2022-02-05,OIBA,2165,1940,4105,fin_de_semana,3962.68
2022-02-05,PLATANAL,1113,1139,2252,fin_de_semana,3962.68
2022-02-05,LOS CUROS,2505,3038,5543,fin_de_semana,3962.68
2022-02-05,CASABLANCA,5937,4310,10247,fin_de_semana,3962.68
2022-02-05,COCORNA (EL SANTUARIO),3413,2721,6134,fin_de_semana,3962.68
2022-02-05,CURITÍ,2455,2783,5238,fin_de_semana,3962.68
2022-02-05,AGUAS NEGRAS,2826,3337,6163,fin_de_semana,3962.68
2022-02-05,LA PARADA,0,20558,20558,fin_de_semana,3962.68
2022-02-05,LOBOGUERRERO,2688,3153,5841,fin_de_semana,3962.68
2022-02-05,LA GOMEZ,1976,2964,4940,fin_de_semana,3962.68
2022-02-05,MORRISON,3407,4748,8155,fin_de_semana,3962.68
2022-02-06,ZAMBITO,2543,2900,5443,fin_de_semana,3962.68
2022-02-06,OIBA,2084,2128,4212,fin_de_semana,3962.68
2022-02-06,SAN JUAN,1758,2074,3832,fin_de_semana,3962.68
2022-02-06,SAN DIEGO,1758,1500,3258,fin_de_semana,3962.68
2022-02-06,SABOYA,1409,2174,3583,fin_de_semana,3962.68
2022-02-06,RINCON HONDO,671,945,1616,fin_de_semana,3962.68
2022-02-06,PTO. TRIUNFO,2140,1950,4090,fin_de_semana,3962.68
2022-02-06,PLATANAL,1199,1017,2216,fin_de_semana,3962.68
2022-02-06,PAILITAS,4296,3512,7808,fin_de_semana,3962.68
2022-02-06,MORRISON,4254,4108,8362,fin_de_semana,3962.68
2022-02-06,LOBOGUERRERO,2506,2224,4730,fin_de_semana,3962.68
2022-02-06,LA PARADA,0,13057,13057,fin_de_semana,3962.68
2022-02-06,LA GOMEZ,2512,2608,5120,fin_de_semana,3962.68
2022-02-06,CURITÍ,3246,2045,5291,fin_de_semana,3962.68
2022-02-06,COCORNA (EL SANTUARIO),2517,3918,6435,fin_de_semana,3962.68
2022-02-06,CASABLANCA,4751,7298,12049,fin_de_semana,3962.68
2022-02-06,AGUAS NEGRAS,3225,3408,6633,fin_de_semana,3962.68
2022-02-06,LOS CUROS,3450,2184,5634,fin_de_semana,3962.68
2022-02-07,PAILITAS,3210,2576,5786,entre_semana,3962.68
2022-02-07,ZAMBITO,1860,1864,3724,entre_semana,3962.68
2022-02-07,SAN JUAN,2714,2537,5251,entre_semana,3962.68
2022-02-07,SAN DIEGO,2105,2235,4340,entre_semana,3962.68
2022-02-07,SABOYA,1288,1306,2594,entre_semana,3962.68
2022-02-07,RINCON HONDO,949,926,1875,entre_semana,3962.68
2022-02-07,PTO. TRIUNFO,2088,2060,4148,entre_semana,3962.68
2022-02-07,OIBA,1938,1863,3801,entre_semana,3962.68
2022-02-07,PLATANAL,1145,940,2085,entre_semana,3962.68
2022-02-07,LOS CUROS,2557,2390,4947,entre_semana,3962.68
2022-02-07,AGUAS NEGRAS,2374,2369,4743,entre_semana,3962.68
2022-02-07,CASABLANCA,4552,4580,9132,entre_semana,3962.68
2022-02-07,COCORNA (EL SANTUARIO),2690,2466,5156,entre_semana,3962.68
2022-02-07,CURITÍ,2408,2116,4524,entre_semana,3962.68
2022-02-07,MORRISON,3458,3036,6494,entre_semana,3962.68
2022-02-07,LA PARADA,0,19950,19950,entre_semana,3962.68
2022-02-07,LOBOGUERRERO,3145,2093,5238,entre_semana,3962.68
2022-02-07,LA GOMEZ,1744,1602,3346,entre_semana,3962.68
2022-02-08,ZAMBITO,2455,2216,4671,entre_semana,3963.84
2022-02-08,SAN JUAN,2697,2532,5229,entre_semana,3963.84
2022-02-08,SAN DIEGO,2131,2113,4244,entre_semana,3963.84
2022-02-08,SABOYA,1475,1370,2845,entre_semana,3963.84
2022-02-08,RINCON HONDO,891,927,1818,entre_semana,3963.84
2022-02-08,PTO. TRIUNFO,2338,2250,4588,entre_semana,3963.84
2022-02-08,PAILITAS,3619,3549,7168,entre_semana,3963.84
2022-02-08,OIBA,2044,1829,3873,entre_semana,3963.84
2022-02-08,PLATANAL,1164,1123,2287,entre_semana,3963.84
2022-02-08,LOS CUROS,2545,2465,5010,entre_semana,3963.84
2022-02-08,AGUAS NEGRAS,3022,2793,5815,entre_semana,3963.84
2022-02-08,CASABLANCA,4729,4400,9129,entre_semana,3963.84
2022-02-08,COCORNA (EL SANTUARIO),2744,2784,5528,entre_semana,3963.84
2022-02-08,MORRISON,4017,3898,7915,entre_semana,3963.84
2022-02-08,LA GOMEZ,2253,2153,4406,entre_semana,3963.84
2022-02-08,LA PARADA,0,20156,20156,entre_semana,3963.84
2022-02-08,LOBOGUERRERO,3154,2665,5819,entre_semana,3963.84
2022-02-08,CURITÍ,2459,2153,4612,entre_semana,3963.84
2022-02-09,OIBA,2295,1850,4145,entre_semana,3965.41
2022-02-09,SAN JUAN,1886,1713,3599,entre_semana,3965.41
2022-02-09,SAN DIEGO,2028,2049,4077,entre_semana,3965.41
2022-02-09,SABOYA,1556,1241,2797,entre_semana,3965.41
2022-02-09,RINCON HONDO,862,910,1772,entre_semana,3965.41
2022-02-09,PTO. TRIUNFO,2295,2214,4509,entre_semana,3965.41
2022-02-09,PLATANAL,1193,1013,2206,entre_semana,3965.41
2022-02-09,PAILITAS,4008,3654,7662,entre_semana,3965.41
2022-02-09,ZAMBITO,2681,2566,5247,entre_semana,3965.41
2022-02-09,MORRISON,4358,4166,8524,entre_semana,3965.41
2022-02-09,LOBOGUERRERO,3206,2724,5930,entre_semana,3965.41
2022-02-09,AGUAS NEGRAS,3408,3097,6505,entre_semana,3965.41
2022-02-09,CASABLANCA,4647,4249,8896,entre_semana,3965.41
2022-02-09,COCORNA (EL SANTUARIO),2757,2790,5547,entre_semana,3965.41
2022-02-09,LOS CUROS,2801,2323,5124,entre_semana,3965.41
2022-02-09,LA GOMEZ,2505,2359,4864,entre_semana,3965.41
2022-02-09,LA PARADA,0,19994,19994,entre_semana,3965.41
2022-02-09,CURITÍ,2684,2125,4809,entre_semana,3965.41
2022-02-10,ZAMBITO,2503,2811,5314,entre_semana,3939.31
2022-02-10,OIBA,2316,2055,4371,entre_semana,3939.31
2022-02-10,SAN DIEGO,2216,2127,4343,entre_semana,3939.31
2022-02-10,SABOYA,1559,1310,2869,entre_semana,3939.31
2022-02-10,RINCON HONDO,893,965,1858,entre_semana,3939.31
2022-02-10,PTO. TRIUNFO,2465,2174,4639,entre_semana,3939.31
2022-02-10,PLATANAL,1197,1206,2403,entre_semana,3939.31
2022-02-10,PAILITAS,4326,3999,8325,entre_semana,3939.31
2022-02-10,SAN JUAN,2820,2578,5398,entre_semana,3939.31
2022-02-10,MORRISON,4455,4525,8980,entre_semana,3939.31
2022-02-10,LOBOGUERRERO,3108,2863,5971,entre_semana,3939.31
2022-02-10,LA PARADA,0,20236,20236,entre_semana,3939.31
2022-02-10,LA GOMEZ,2398,2748,5146,entre_semana,3939.31
2022-02-10,CURITÍ,2758,2552,5310,entre_semana,3939.31
2022-02-10,COCORNA (EL SANTUARIO),2803,2854,5657,entre_semana,3939.31
2022-02-10,CASABLANCA,4835,4498,9333,entre_semana,3939.31
2022-02-10,AGUAS NEGRAS,3059,3519,6578,entre_semana,3939.31
2022-02-10,LOS CUROS,2839,2761,5600,entre_semana,3939.31
2022-02-11,PAILITAS,3524,3449,6973,entre_semana,3917.75
2022-02-11,SAN JUAN,3010,2681,5691,entre_semana,3917.75
2022-02-11,SAN DIEGO,2461,2360,4821,entre_semana,3917.75
2022-02-11,SABOYA,1795,1336,3131,entre_semana,3917.75
2022-02-11,RINCON HONDO,990,905,1895,entre_semana,3917.75
2022-02-11,PTO. TRIUNFO,2306,2427,4733,entre_semana,3917.75
2022-02-11,PLATANAL,1198,1159,2357,entre_semana,3917.75
2022-02-11,OIBA,2383,2120,4503,entre_semana,3917.75
2022-02-11,ZAMBITO,2062,2481,4543,entre_semana,3917.75
2022-02-11,LOS CUROS,2862,2949,5811,entre_semana,3917.75
2022-02-11,AGUAS NEGRAS,2868,2920,5788,entre_semana,3917.75
2022-02-11,CASABLANCA,5985,4738,10723,entre_semana,3917.75
2022-02-11,COCORNA (EL SANTUARIO),3177,3051,6228,entre_semana,3917.75
2022-02-11,MORRISON,3852,3994,7846,entre_semana,3917.75
2022-02-11,LA GOMEZ,2043,2241,4284,entre_semana,3917.75
2022-02-11,LA PARADA,0,20569,20569,entre_semana,3917.75
2022-02-11,LOBOGUERRERO,3162,3225,6387,entre_semana,3917.75
2022-02-11,CURITÍ,2762,2707,5469,entre_semana,3917.75
2022-02-12,PAILITAS,2816,4395,7211,fin_de_semana,3917.52
2022-02-12,ZAMBITO,2336,2635,4971,fin_de_semana,3917.52
2022-02-12,SAN JUAN,2597,2401,4998,fin_de_semana,3917.52
2022-02-12,SAN DIEGO,2050,2047,4097,fin_de_semana,3917.52
2022-02-12,SABOYA,1723,1216,2939,fin_de_semana,3917.52
2022-02-12,RINCON HONDO,906,788,1694,fin_de_semana,3917.52
2022-02-12,PTO. TRIUNFO,1833,2175,4008,fin_de_semana,3917.52
2022-02-12,PLATANAL,1055,1108,2163,fin_de_semana,3917.52
2022-02-12,OIBA,2168,1784,3952,fin_de_semana,3917.52
2022-02-12,COCORNA (EL SANTUARIO),3160,2586,5746,fin_de_semana,3917.52
2022-02-12,LOS CUROS,2524,2945,5469,fin_de_semana,3917.52
2022-02-12,LOBOGUERRERO,2564,3088,5652,fin_de_semana,3917.52
2022-02-12,LA PARADA,0,20359,20359,fin_de_semana,3917.52
2022-02-12,LA GOMEZ,2026,2861,4887,fin_de_semana,3917.52
2022-02-12,CURITÍ,2443,2809,5252,fin_de_semana,3917.52
2022-02-12,MORRISON,3398,4871,8269,fin_de_semana,3917.52
2022-02-12,CASABLANCA,6107,4389,10496,fin_de_semana,3917.52
2022-02-12,AGUAS NEGRAS,3150,2848,5998,fin_de_semana,3917.52
2022-02-13,SAN JUAN,1786,2038,3824,fin_de_semana,3917.52
2022-02-13,SAN DIEGO,1647,1373,3020,fin_de_semana,3917.52
